sample_id,region,modality,mean_fg_iou,pixel_accuracy,object_precision,object_recall,object_f1,weighted_competition_f1,num_pred_objects,num_gt_objects
000184,008_СЕЛЯНЕ,Li,0.3834191858768463,0.8353118896484375,0.49999987500003124,0.6666664444445185,0.5714279183678077,0.4328530677463445,4,3
000185,008_СЕЛЯНЕ,Li,0.7202078104019165,0.848968505859375,0.49999987500003124,0.99999950000025,0.6666660000003334,0.399679722888667,4,2
000169,008_СЕЛЯНЕ,Li,0.524651050567627,0.7396087646484375,0.399999920000016,0.99999950000025,0.5714280000002858,0.3553152847391234,5,2
000167,008_СЕЛЯНЕ,Li,0.443973183631897,0.713165283203125,0.399999920000016,0.99999950000025,0.5714280000002858,0.3553152847391234,5,2
000304,010_НОВЕНЬКОЕ,Li,0.18484123051166534,0.2496795654296875,0.7499998125000469,0.4285713673469475,0.5454539834714716,0.3441242657127198,4,7
002455,054_КУРМЕНТУ,SpOr,0.24768972396850586,0.95166015625,0.49999987500003124,0.99999950000025,0.6666660000003334,0.3333330000001667,4,2
000443,018_СЕМИБРАТНЕЕ_1,Li,0.8427701592445374,0.973602294921875,0.9999990000010001,0.9999990000010001,0.9999985000012501,0.3333328333337501,1,1
000527,024_УСТЬ-РЕКА,Li,0.35249075293540955,0.948455810546875,0.499999750000125,0.9999990000010001,0.6666657777782964,0.3333328333337501,2,1
001812,037_КЧР,SpOr,0.2520699203014374,0.9875946044921875,0.9999990000010001,0.9999990000010001,0.9999985000012501,0.3333328333337501,1,1
000509,021_НОВОТИТАРОВСКАЯ,SpOr,0.6118651628494263,0.945892333984375,0.9999990000010001,0.9999990000010001,0.9999985000012501,0.3333328333337501,1,1
000507,021_НОВОТИТАРОВСКАЯ,Li,0.3134115934371948,0.93597412109375,0.9999990000010001,0.9999990000010001,0.9999985000012501,0.3333328333337501,1,1
000543,025_ШУМГОРА,Li,0.29719769954681396,0.931976318359375,0.499999750000125,0.9999990000010001,0.6666657777782964,0.3333328333337501,2,1
000544,025_ШУМГОРА,Li,0.3205403685569763,0.93280029296875,0.33333322222225925,0.9999990000010001,0.4999993750002813,0.3333328333337501,3,1
000441,018_СЕМИБРАТНЕЕ_1,Li,0.6071465611457825,0.884246826171875,0.9999990000010001,0.9999990000010001,0.9999985000012501,0.3333328333337501,1,1
001804,037_КЧР,Li,0.03757015988230705,0.92205810546875,0.499999750000125,0.9999990000010001,0.6666657777782964,0.3333328333337501,2,1
001802,037_КЧР,Li,0.024366149678826332,0.951995849609375,0.33333322222225925,0.9999990000010001,0.4999993750002813,0.3333328333337501,3,1
001684,032_ПРИМАКИ_1.3км,SpOr,0.25790801644325256,0.9297332763671875,0.9999990000010001,0.499999750000125,0.6666657777782964,0.3333328333337501,1,2
002232,046_ТЫВА_2,SpOr,0.4872834086418152,0.9440155029296875,0.9999990000010001,0.9999990000010001,0.9999985000012501,0.3333328333337501,1,1
001683,032_ПРИМАКИ_1.3км,Li,0.8180511593818665,0.9710235595703125,0.9999990000010001,0.9999990000010001,0.9999985000012501,0.3333328333337501,1,1
002235,046_ТЫВА_2,SpOr,0.35178646445274353,0.958251953125,0.499999750000125,0.499999750000125,0.499999250000625,0.3333328333337501,2,2
