sample_id,region,modality,mean_fg_iou,pixel_accuracy,object_precision,object_recall,object_f1,weighted_competition_f1,num_pred_objects,num_gt_objects
000003,005_ЛУБНО,Li,0.0,0.8310394287109375,0.0,0.0,0.0,0.0,3,4
000004,005_ЛУБНО,Li,0.24875067174434662,0.94061279296875,0.49999987500003124,0.6666664444445185,0.5714279183678077,0.05371697266189737,4,3
000005,005_ЛУБНО,Li,0.41188541054725647,0.964996337890625,0.499999750000125,0.33333322222225925,0.39999936000062397,0.033573099520402584,2,3
000006,005_ЛУБНО,Li,0.7546728849411011,0.9503326416015625,0.99999950000025,0.6666664444445185,0.7999992000004,0.05371697266189737,2,3
000007,005_ЛУБНО,Li,0.22354649007320404,0.933563232421875,0.33333322222225925,0.9999990000010001,0.4999993750002813,0.0671461822542806,3,1
000008,005_ЛУБНО,Li,0.3536350429058075,0.949462890625,0.499999750000125,0.9999990000010001,0.6666657777782964,0.0671461822542806,2,1
000009,005_ЛУБНО,Li,0.19294847548007965,0.90740966796875,0.24999993750001562,0.9999990000010001,0.399999520000176,0.0671461822542806,4,1
000010,005_ЛУБНО,Li,0.1820417195558548,0.8958740234375,0.24999993750001562,0.9999990000010001,0.399999520000176,0.04476412896353069,4,1
000011,005_ЛУБНО,Li,0.15568114817142487,0.84747314453125,0.0,0.0,0.0,0.0,0,4
000012,005_ЛУБНО,Li,0.0,0.42449951171875,0.0,0.0,0.0,0.0,1,2
000015,006_МОСКОВИТЫ,Li,0.02171587198972702,0.427001953125,0.33333322222225925,0.9999990000010001,0.4999993750002813,0.04476412896353069,3,1
000016,006_МОСКОВИТЫ,Li,0.0,0.0693511962890625,0.0,0.0,0.0,0.0,2,1
000017,006_МОСКОВИТЫ,Li,0.0,0.0,0.0,0.0,0.0,0.0,6,1
000018,006_МОСКОВИТЫ,Li,0.0,0.161407470703125,0.0,0.0,0.0,0.0,4,1
000019,006_МОСКОВИТЫ,Li,0.0,0.092529296875,0.0,0.0,0.0,0.0,2,1
000020,006_МОСКОВИТЫ,Li,0.0,0.0218353271484375,0.0,0.0,0.0,0.0,2,1
000021,006_МОСКОВИТЫ,Ae,0.0,0.960845947265625,0.0,0.0,0.0,0.0,1,2
000023,006_МОСКОВИТЫ,Ae,0.006055818870663643,0.9415130615234375,0.24999993750001562,0.9999990000010001,0.399999520000176,0.0671461822542806,4,1
000024,006_МОСКОВИТЫ,Ae,0.02187921851873398,0.8134002685546875,0.24999993750001562,0.499999750000125,0.33333277777837034,0.03357309112714029,4,2
000025,006_МОСКОВИТЫ,Ae,0.002853881334885955,0.8368377685546875,0.24999993750001562,0.9999990000010001,0.399999520000176,0.0671461822542806,4,1
000026,006_МОСКОВИТЫ,Ae,0.0,0.85833740234375,0.0,0.0,0.0,0.0,1,2
000027,006_МОСКОВИТЫ,Ae,0.0,0.8029022216796875,0.0,0.0,0.0,0.0,5,4
000028,006_МОСКОВИТЫ,Ae,0.0,0.794708251953125,0.0,0.0,0.0,0.0,3,1
000029,006_МОСКОВИТЫ,Ae,0.0,0.8555755615234375,0.0,0.0,0.0,0.0,4,3
000030,006_МОСКОВИТЫ,Ae,0.0,0.91796875,0.0,0.0,0.0,0.0,5,1
000031,006_МОСКОВИТЫ,Ae,0.0,0.824188232421875,0.0,0.0,0.0,0.0,4,1
000032,006_МОСКОВИТЫ,Ae,0.0,0.9398345947265625,0.0,0.0,0.0,0.0,1,2
000033,006_МОСКОВИТЫ,Ae,0.26767855882644653,0.8424530029296875,0.0,0.0,0.0,0.0,1,0
000034,006_МОСКОВИТЫ,Ae,0.5767681002616882,0.9358978271484375,0.6666664444445185,0.99999950000025,0.7999992000004,0.05371697266189737,3,2
000035,006_МОСКОВИТЫ,Ae,0.24719823896884918,0.954132080078125,0.0,0.0,0.0,0.0,2,1
000036,006_МОСКОВИТЫ,Ae,0.03820483386516571,0.9412994384765625,0.24999993750001562,0.9999990000010001,0.399999520000176,0.0671461822542806,4,1
000037,006_МОСКОВИТЫ,Ae,0.4671638309955597,0.932403564453125,0.499999750000125,0.9999990000010001,0.6666657777782964,0.04476412896353069,2,1
000038,006_МОСКОВИТЫ,Ae,0.6085547804832458,0.9815673828125,0.9999990000010001,0.9999990000010001,0.9999985000012501,0.0671461822542806,1,1
000039,006_МОСКОВИТЫ,Ae,0.25464436411857605,0.970947265625,0.9999990000010001,0.9999990000010001,0.9999985000012501,0.0671461822542806,1,1
000040,006_МОСКОВИТЫ,Ae,0.617195725440979,0.9722137451171875,0.9999990000010001,0.9999990000010001,0.9999985000012501,0.0671461822542806,1,1
000041,006_МОСКОВИТЫ,Ae,0.0016440314939245582,0.8878326416015625,0.499999750000125,0.9999990000010001,0.6666657777782964,0.04476412896353069,2,1
000042,006_МОСКОВИТЫ,Ae,0.14693684875965118,0.9344024658203125,0.9999990000010001,0.499999750000125,0.6666657777782964,0.04476412896353069,1,2
000043,006_МОСКОВИТЫ,Ae,0.014102785848081112,0.9068603515625,0.33333322222225925,0.9999990000010001,0.4999993750002813,0.0671461822542806,3,1
000044,006_МОСКОВИТЫ,Ae,0.6534700393676758,0.921600341796875,0.7499998125000469,0.7499998125000469,0.7499993125003803,0.05035966606717182,4,4
000045,006_МОСКОВИТЫ,Ae,0.6556792855262756,0.9056396484375,0.9999996666667778,0.7499998125000469,0.8571421224493236,0.05755390750259248,3,4
000046,006_МОСКОВИТЫ,Ae,0.31536945700645447,0.8939666748046875,0.99999950000025,0.49999987500003124,0.6666660000003334,0.044764143884914474,2,4
000047,006_МОСКОВИТЫ,Ae,0.45351552963256836,0.882232666015625,0.99999950000025,0.6666664444445185,0.7999992000004,0.05371697266189737,2,3
000048,006_МОСКОВИТЫ,Ae,0.42818790674209595,0.850494384765625,0.7499998125000469,0.599999880000024,0.666666024691754,0.04476414554285159,4,5
000049,006_МОСКОВИТЫ,Ae,0.10906324535608292,0.7239990234375,0.7499998125000469,0.599999880000024,0.666666024691754,0.05035966816548941,4,5
000050,006_МОСКОВИТЫ,Ae,0.5218298435211182,0.8985595703125,0.9999990000010001,0.33333322222225925,0.4999993750002813,0.033573099520402584,1,3
000051,006_МОСКОВИТЫ,Ae,0.11536290496587753,0.866241455078125,0.24999993750001562,0.24999993750001562,0.24999943750101564,0.026858480959244434,4,4
000052,006_МОСКОВИТЫ,Ae,0.08012867718935013,0.773284912109375,0.22222219753086697,0.6666664444445185,0.3333329027781673,0.04476414015457318,9,3
000053,006_МОСКОВИТЫ,Ae,0.20155096054077148,0.8114776611328125,0.33333322222225925,0.33333322222225925,0.3333327222230092,0.033573099520402584,3,3
000054,006_МОСКОВИТЫ,Ae,0.43560561537742615,0.9281158447265625,0.9999990000010001,0.499999750000125,0.6666657777782964,0.04476412896353069,1,2
000055,006_МОСКОВИТЫ,Ae,0.17149126529693604,0.89263916015625,0.49999987500003124,0.6666664444445185,0.5714279183678077,0.05371697266189737,4,3
000056,006_МОСКОВИТЫ,Ae,0.1574382334947586,0.8804779052734375,0.3749999531250059,0.7499998125000469,0.49999947222261276,0.05035966606717182,8,4
000057,006_МОСКОВИТЫ,Ae,0.1458536833524704,0.8431396484375,0.0,0.0,0.0,0.0,6,2
000058,006_МОСКОВИТЫ,Ae,0.3564736247062683,0.88995361328125,0.33333322222225925,0.33333322222225925,0.3333327222230092,0.022382053290753615,3,3
000059,006_МОСКОВИТЫ,Ae,0.19189000129699707,0.9019317626953125,0.599999880000024,0.7499998125000469,0.666666024691754,0.05035966606717182,5,4
000060,006_МОСКОВИТЫ,Ae,0.4474731981754303,0.889892578125,0.33333327777778704,0.6666664444445185,0.4444439012350096,0.029842755958226063,6,3
000061,006_МОСКОВИТЫ,Ae,0.0,0.89886474609375,0.0,0.0,0.0,0.0,8,1
000062,006_МОСКОВИТЫ,Ae,0.0,0.9273529052734375,0.0,0.0,0.0,0.0,2,1
000063,006_МОСКОВИТЫ,Ae,0.01673334836959839,0.85980224609375,0.24999993750001562,0.9999990000010001,0.399999520000176,0.0671461822542806,4,1
000064,006_МОСКОВИТЫ,Ae,0.0,0.95184326171875,0.0,0.0,0.0,0.0,2,1
000065,006_МОСКОВИТЫ,Ae,0.22017766535282135,0.9438018798828125,0.499999750000125,0.9999990000010001,0.6666657777782964,0.0671461822542806,2,1
000066,006_МОСКОВИТЫ,Ae,0.633659303188324,0.972564697265625,0.9999990000010001,0.9999990000010001,0.9999985000012501,0.0671461822542806,1,1
000067,006_МОСКОВИТЫ,Ae,0.05026142671704292,0.9186248779296875,0.33333322222225925,0.499999750000125,0.39999936000062397,0.026858470215869235,3,2
000068,006_МОСКОВИТЫ,Ae,0.0,0.7728271484375,0.0,0.0,0.0,0.0,4,2
000069,006_МОСКОВИТЫ,Ae,0.0,0.95379638671875,0.0,0.0,0.0,0.0,3,1
000070,006_МОСКОВИТЫ,Ae,0.0,0.92950439453125,0.0,0.0,0.0,0.0,3,1
000072,006_МОСКОВИТЫ,Ae,0.0,0.8411712646484375,0.0,0.0,0.0,0.0,5,2
000073,006_МОСКОВИТЫ,Ae,0.0,0.935455322265625,0.0,0.0,0.0,0.0,3,1
000074,006_МОСКОВИТЫ,Ae,0.0,0.9703216552734375,0.0,0.0,0.0,0.0,3,1
000075,006_МОСКОВИТЫ,Ae,0.0,0.8304595947265625,0.0,0.0,0.0,0.0,3,1
000076,006_МОСКОВИТЫ,Ae,0.0,0.84613037109375,0.0,0.0,0.0,0.0,1,1
000077,006_МОСКОВИТЫ,Ae,0.0,0.642303466796875,0.0,0.0,0.0,0.0,2,1
000078,006_МОСКОВИТЫ,Ae,0.017450587823987007,0.6461334228515625,0.33333322222225925,0.33333322222225925,0.3333327222230092,0.026858470215869235,3,3
000079,006_МОСКОВИТЫ,Ae,0.0,0.9087982177734375,0.0,0.0,0.0,0.0,3,4
