sample_id,region,modality,mean_fg_iou,pixel_accuracy,object_precision,object_recall,object_f1,weighted_competition_f1,num_pred_objects,num_gt_objects
000003,005_ЛУБНО,Li,0.0,0.83636474609375,0.0,0.0,0.0,0.0,3,4
000004,005_ЛУБНО,Li,0.07295409590005875,0.8156280517578125,0.24999996875000394,0.6666664444445185,0.3636359008268535,0.04476414015457318,8,3
000005,005_ЛУБНО,Li,0.7864579558372498,0.9577484130859375,0.9999990000010001,0.33333322222225925,0.4999993750002813,0.033573099520402584,1,3
000006,005_ЛУБНО,Li,0.09108687192201614,0.852752685546875,0.24999996875000394,0.6666664444445185,0.3636359008268535,0.03836926070575208,8,3
000007,005_ЛУБНО,Li,0.7328346967697144,0.94549560546875,0.9999990000010001,0.9999990000010001,0.9999985000012501,0.0671461822542806,1,1
000008,005_ЛУБНО,Li,0.2362724095582962,0.9511260986328125,0.33333322222225925,0.9999990000010001,0.4999993750002813,0.0671461822542806,3,1
000009,005_ЛУБНО,Li,0.007570543792098761,0.8161163330078125,0.12499998437500197,0.9999990000010001,0.22222197530869414,0.033573099520402584,8,1
000010,005_ЛУБНО,Li,0.04725571349263191,0.8462982177734375,0.199999960000008,0.9999990000010001,0.33333294444456485,0.04476412896353069,5,1
000011,005_ЛУБНО,Li,0.0,0.8090362548828125,0.0,0.0,0.0,0.0,6,4
000012,005_ЛУБНО,Li,0.0,0.4182586669921875,0.0,0.0,0.0,0.0,2,2
000015,006_МОСКОВИТЫ,Li,0.014324408955872059,0.4250335693359375,0.16666663888889352,0.9999990000010001,0.28571395918376097,0.0671461822542806,6,1
000016,006_МОСКОВИТЫ,Li,0.0,0.0551910400390625,0.0,0.0,0.0,0.0,4,1
000017,006_МОСКОВИТЫ,Li,0.0,0.0,0.0,0.0,0.0,0.0,4,1
000018,006_МОСКОВИТЫ,Li,0.0,0.1112213134765625,0.0,0.0,0.0,0.0,0,1
000019,006_МОСКОВИТЫ,Li,0.0,0.07843017578125,0.0,0.0,0.0,0.0,1,1
000020,006_МОСКОВИТЫ,Li,0.0,0.0230255126953125,0.0,0.0,0.0,0.0,6,1
000021,006_МОСКОВИТЫ,Ae,0.0,0.9620513916015625,0.0,0.0,0.0,0.0,0,2
000023,006_МОСКОВИТЫ,Ae,0.11675392836332321,0.9769134521484375,0.33333322222225925,0.9999990000010001,0.4999993750002813,0.0671461822542806,3,1
000024,006_МОСКОВИТЫ,Ae,0.002266880590468645,0.7587738037109375,0.11111109876543349,0.499999750000125,0.18181785124008867,0.04476412896353069,9,2
000025,006_МОСКОВИТЫ,Ae,0.007507364731281996,0.841552734375,0.9999990000010001,0.9999990000010001,0.9999985000012501,0.0671461822542806,1,1
000026,006_МОСКОВИТЫ,Ae,0.0,0.82568359375,0.0,0.0,0.0,0.0,3,2
000027,006_МОСКОВИТЫ,Ae,0.0,0.86480712890625,0.0,0.0,0.0,0.0,6,4
000028,006_МОСКОВИТЫ,Ae,0.0,0.7873687744140625,0.0,0.0,0.0,0.0,6,1
000029,006_МОСКОВИТЫ,Ae,0.0,0.91680908203125,0.0,0.0,0.0,0.0,5,3
000030,006_МОСКОВИТЫ,Ae,0.0,0.920318603515625,0.0,0.0,0.0,0.0,4,1
000031,006_МОСКОВИТЫ,Ae,0.0,0.882232666015625,0.0,0.0,0.0,0.0,5,1
000032,006_МОСКОВИТЫ,Ae,0.001199825550429523,0.941864013671875,0.0,0.0,0.0,0.0,2,2
000033,006_МОСКОВИТЫ,Ae,0.22144289314746857,0.834014892578125,0.0,0.0,0.0,0.0,1,0
000034,006_МОСКОВИТЫ,Ae,0.28666216135025024,0.9519195556640625,0.9999990000010001,0.499999750000125,0.6666657777782964,0.04476412896353069,1,2
000035,006_МОСКОВИТЫ,Ae,0.0949612408876419,0.9324798583984375,0.499999750000125,0.9999990000010001,0.6666657777782964,0.0671461822542806,2,1
000036,006_МОСКОВИТЫ,Ae,0.0,0.914337158203125,0.0,0.0,0.0,0.0,6,1
000037,006_МОСКОВИТЫ,Ae,0.04828998073935509,0.885528564453125,0.33333322222225925,0.9999990000010001,0.4999993750002813,0.0671461822542806,3,1
000038,006_МОСКОВИТЫ,Ae,0.5556018352508545,0.9837188720703125,0.499999750000125,0.9999990000010001,0.6666657777782964,0.04476412896353069,2,1
000039,006_МОСКОВИТЫ,Ae,0.22761942446231842,0.9792938232421875,0.33333322222225925,0.9999990000010001,0.4999993750002813,0.04476412896353069,3,1
000040,006_МОСКОВИТЫ,Ae,0.16265060007572174,0.9658203125,0.9999990000010001,0.9999990000010001,0.9999985000012501,0.0671461822542806,1,1
000041,006_МОСКОВИТЫ,Ae,0.0,0.8880462646484375,0.0,0.0,0.0,0.0,4,1
000042,006_МОСКОВИТЫ,Ae,0.0,0.9208831787109375,0.0,0.0,0.0,0.0,2,2
000043,006_МОСКОВИТЫ,Ae,0.031162867322564125,0.91156005859375,0.24999993750001562,0.9999990000010001,0.399999520000176,0.04476412896353069,4,1
000044,006_МОСКОВИТЫ,Ae,0.20291148126125336,0.8228759765625,0.6666664444445185,0.49999987500003124,0.5714279183678077,0.03836926070575208,3,4
000045,006_МОСКОВИТЫ,Ae,0.5189841985702515,0.881500244140625,0.7499998125000469,0.7499998125000469,0.7499993125003803,0.05035966606717182,4,4
000046,006_МОСКОВИТЫ,Ae,0.048304542899131775,0.8908538818359375,0.33333322222225925,0.24999993750001562,0.28571371428657144,0.026858480959244434,3,4
000047,006_МОСКОВИТЫ,Ae,0.061482466757297516,0.852996826171875,0.16666663888889352,0.33333322222225925,0.22222172839593687,0.033573099520402584,6,3
